StartTime,EndTime,Class,Observatory,PeakTime
2024-02-21 22:38:00,2024-02-21 22:46:00,C4.3,GOES,2024-02-21 22:42:00
2024-02-21 22:52:00,2024-02-21 23:14:00,X1.8,GOES,2024-02-21 23:07:00
2024-02-21 23:58:00,2024-02-22 00:31:00,M1.5,GOES,2024-02-22 00:14:00
2024-02-22 03:40:00,2024-02-22 03:51:00,C4.0,GOES,2024-02-22 03:47:00
2024-02-22 06:17:00,2024-02-22 06:40:00,X1.7,GOES,2024-02-22 06:32:00
2024-02-22 11:32:00,2024-02-22 11:43:00,C3.4,GOES,2024-02-22 11:39:00
2024-02-22 15:27:00,2024-02-22 15:41:00,C3.4,GOES,2024-02-22 15:35:00
2024-02-22 16:17:00,2024-02-22 16:38:00,C9.4,GOES,2024-02-22 16:29:00
2024-02-22 17:08:00,2024-02-22 17:20:00,C4.6,GOES,2024-02-22 17:16:00
2024-02-22 17:45:00,2024-02-22 18:15:00,C4.5,GOES,2024-02-22 17:57:00
2024-02-22 20:29:00,2024-02-22 21:03:00,M4.8,GOES,2024-02-22 20:46:00
2024-02-22 22:08:00,2024-02-22 22:43:00,X6.3,GOES,2024-02-22 22:34:00
2024-03-22 23:55:00,2024-03-23 00:02:00,C8.3,GOES,2024-03-22 23:58:00
2024-03-23 00:58:00,2024-03-23 02:21:00,X1.1,GOES,2024-03-23 01:33:00
2024-03-23 06:47:00,2024-03-23 06:59:00,M1.1,GOES,2024-03-23 06:55:00
2024-03-23 07:01:00,2024-03-23 07:26:00,M2.4,GOES,2024-03-23 07:09:00
2024-03-23 07:26:00,2024-03-23 07:47:00,M3.1,GOES,2024-03-23 07:38:00
2024-03-23 11:14:00,2024-03-23 11:22:00,C6.7,GOES,2024-03-23 11:18:00
2024-03-23 11:22:00,2024-03-23 11:36:00,M1.0,GOES,2024-03-23 11:29:00
2024-03-23 12:36:00,2024-03-23 12:56:00,M1.3,GOES,2024-03-23 12:47:00
2024-03-23 13:04:00,2024-03-23 13:20:00,M1.1,GOES,2024-03-23 13:11:00
2024-03-23 13:31:00,2024-03-23 13:44:00,M1.9,GOES,2024-03-23 13:37:00
2024-03-23 13:51:00,2024-03-23 14:15:00,M5.3,GOES,2024-03-23 14:02:00
2024-03-23 14:49:00,2024-03-23 14:58:00,M1.5,GOES,2024-03-23 14:53:00
2024-03-23 15:01:00,2024-03-23 15:17:00,M3.8,GOES,2024-03-23 15:13:00
2024-03-23 16:22:00,2024-03-23 17:07:00,M2.8,GOES,2024-03-23 16:51:00
2024-03-23 18:51:00,2024-03-23 19:14:00,C9.9,GOES,2024-03-23 18:57:00
2024-03-23 19:32:00,2024-03-23 20:02:00,C9.0,GOES,2024-03-23 19:42:00
2024-03-23 22:48:00,2024-03-23 22:56:00,C5.8,GOES,2024-03-23 22:50:00
2024-03-23 22:56:00,2024-03-23 23:03:00,C7.9,GOES,2024-03-23 22:59:00
2024-03-23 23:30:00,2024-03-24 00:03:00,M2.4,GOES,2024-03-23 23:49:00
2024-03-28 02:05:00,2024-03-28 02:15:00,C2.6,GOES,2024-03-28 02:10:00
2024-03-28 02:58:00,2024-03-28 03:08:00,C3.9,GOES,2024-03-28 03:04:00
2024-03-28 04:17:00,2024-03-28 04:34:00,C7.5,GOES,2024-03-28 04:27:00
2024-03-28 06:16:00,2024-03-28 06:36:00,M7.1,GOES,2024-03-28 06:29:00
2024-03-28 09:33:00,2024-03-28 09:48:00,C8.4,GOES,2024-03-28 09:43:00
2024-03-28 13:54:00,2024-03-28 14:16:00,C7.9,GOES,2024-03-28 14:03:00
2024-03-28 14:16:00,2024-03-28 14:27:00,C7.8,GOES,2024-03-28 14:23:00
2024-03-28 15:40:00,2024-03-28 16:03:00,M6.1,GOES,2024-03-28 15:56:00
2024-03-28 16:58:00,2024-03-28 17:15:00,C8.4,GOES,2024-03-28 17:07:00
2024-03-28 18:10:00,2024-03-28 18:25:00,C4.3,GOES,2024-03-28 18:18:00
2024-03-28 19:21:00,2024-03-28 19:38:00,M1.1,GOES,2024-03-28 19:31:00
2024-03-28 20:29:00,2024-03-28 21:01:00,X1.1,GOES,2024-03-28 20:56:00
2024-05-03 00:08:00,2024-05-03 00:19:00,M2.7,GOES,2024-05-03 00:15:00
2024-05-03 01:51:00,2024-05-03 02:05:00,C2.6,GOES,2024-05-03 01:59:00
2024-05-03 02:05:00,2024-05-03 02:11:00,C2.4,GOES,2024-05-03 02:09:00
2024-05-03 02:11:00,2024-05-03 02:27:00,X1.6,GOES,2024-05-03 02:22:00
2024-05-03 03:17:00,2024-05-03 03:37:00,C7.4,GOES,2024-05-03 03:27:00
2024-05-03 05:08:00,2024-05-03 05:21:00,C6.0,GOES,2024-05-03 05:18:00
2024-05-03 05:21:00,2024-05-03 05:33:00,C6.7,GOES,2024-05-03 05:27:00
2024-05-03 06:31:00,2024-05-03 06:40:00,C5.3,GOES,2024-05-03 06:35:00
2024-05-03 08:05:00,2024-05-03 08:16:00,M4.4,GOES,2024-05-03 08:11:00
2024-05-03 16:05:00,2024-05-03 16:23:00,C8.0,GOES,2024-05-03 16:13:00
2024-05-03 18:40:00,2024-05-03 19:03:00,C7.5,GOES,2024-05-03 18:55:00
2024-05-03 20:12:00,2024-05-03 20:50:00,C3.9,GOES,2024-05-03 20:37:00
2024-05-03 20:53:00,2024-05-03 21:00:00,C4.6,GOES,2024-05-03 20:56:00
2024-05-03 22:25:00,2024-05-03 23:11:00,M1.2,GOES,2024-05-03 22:47:00
2024-05-03 23:11:00,2024-05-03 23:20:00,M1.0,GOES,2024-05-03 23:16:00
2024-05-03 23:24:00,2024-05-03 23:36:00,M2.4,GOES,2024-05-03 23:30:00
2024-05-05 01:15:00,2024-05-05 01:43:00,M8.4,GOES,2024-05-05 01:27:00
2024-05-05 03:01:00,2024-05-05 03:27:00,C8.8,GOES,2024-05-05 03:17:00
2024-05-05 04:20:00,2024-05-05 04:30:00,C8.4,GOES,2024-05-05 04:25:00
2024-05-05 05:25:00,2024-05-05 05:47:00,C5.5,GOES,2024-05-05 05:42:00
2024-05-05 05:47:00,2024-05-05 06:07:00,X1.3,GOES,2024-05-05 06:01:00
2024-05-05 08:07:00,2024-05-05 08:24:00,M1.3,GOES,2024-05-05 08:19:00
2024-05-05 09:06:00,2024-05-05 09:23:00,C8.4,GOES,2024-05-05 09:12:00
2024-05-05 09:23:00,2024-05-05 09:53:00,M2.3,GOES,2024-05-05 09:38:00
2024-05-05 09:53:00,2024-05-05 10:19:00,M7.4,GOES,2024-05-05 10:00:00
2024-05-05 11:41:00,2024-05-05 12:16:00,X1.2,GOES,2024-05-05 11:54:00
2024-05-05 14:12:00,2024-05-05 14:26:00,C7.5,GOES,2024-05-05 14:16:00
2024-05-05 14:33:00,2024-05-05 14:56:00,M1.3,GOES,2024-05-05 14:47:00
2024-05-05 15:28:00,2024-05-05 15:51:00,M2.2,GOES,2024-05-05 15:38:00
2024-05-05 16:55:00,2024-05-05 17:06:00,M1.3,GOES,2024-05-05 17:01:00
2024-05-05 18:00:00,2024-05-05 18:08:00,C6.4,GOES,2024-05-05 18:04:00
2024-05-05 18:12:00,2024-05-05 18:24:00,C8.7,GOES,2024-05-05 18:19:00
2024-05-05 18:34:00,2024-05-05 18:45:00,M1.0,GOES,2024-05-05 18:40:00
2024-05-05 19:44:00,2024-05-05 20:06:00,M1.3,GOES,2024-05-05 19:52:00
2024-05-05 22:16:00,2024-05-05 22:24:00,C2.0,GOES,2024-05-05 22:22:00
2024-05-05 22:24:00,2024-05-05 22:35:00,C6.1,GOES,2024-05-05 22:30:00
2024-05-05 23:25:00,2024-05-05 23:58:00,C4.1,GOES,2024-05-05 23:43:00
2024-05-06 00:29:00,2024-05-06 00:47:00,C3.9,GOES,2024-05-06 00:37:00
2024-05-06 00:47:00,2024-05-06 01:14:00,M1.6,GOES,2024-05-06 01:06:00
2024-05-06 03:40:00,2024-05-06 04:09:00,C5.8,GOES,2024-05-06 03:51:00
2024-05-06 04:09:00,2024-05-06 04:29:00,C8.8,GOES,2024-05-06 04:22:00
2024-05-06 05:09:00,2024-05-06 05:38:00,M1.3,GOES,2024-05-06 05:28:00
2024-05-06 05:38:00,2024-05-06 06:47:00,X4.5,GOES,2024-05-06 06:35:00
2024-05-06 09:49:00,2024-05-06 10:04:00,M1.5,GOES,2024-05-06 09:59:00
2024-05-06 10:52:00,2024-05-06 11:06:00,C6.5,GOES,2024-05-06 11:00:00
2024-05-06 12:51:00,2024-05-06 13:00:00,C9.3,GOES,2024-05-06 12:56:00
2024-05-06 14:26:00,2024-05-06 14:34:00,C4.4,GOES,2024-05-06 14:30:00
2024-05-06 15:23:00,2024-05-06 15:48:00,C6.2,GOES,2024-05-06 15:34:00
2024-05-06 17:06:00,2024-05-06 17:13:00,C4.3,GOES,2024-05-06 17:09:00
2024-05-06 17:32:00,2024-05-06 17:46:00,C2.7,GOES,2024-05-06 17:39:00
2024-05-06 18:16:00,2024-05-06 18:26:00,C3.7,GOES,2024-05-06 18:22:00
2024-05-06 18:33:00,2024-05-06 18:49:00,C2.9,GOES,2024-05-06 18:42:00
2024-05-06 19:06:00,2024-05-06 19:34:00,C9.4,GOES,2024-05-06 19:18:00
2024-05-06 20:15:00,2024-05-06 20:25:00,C2.6,GOES,2024-05-06 20:22:00
2024-05-06 20:25:00,2024-05-06 20:36:00,C3.4,GOES,2024-05-06 20:31:00
2024-05-06 21:18:00,2024-05-06 21:25:00,C3.2,GOES,2024-05-06 21:20:00
2024-05-06 21:37:00,2024-05-06 21:58:00,M1.2,GOES,2024-05-06 21:48:00
2024-05-06 21:58:00,2024-05-06 23:07:00,M4.3,GOES,2024-05-06 22:27:00
2024-05-08 00:30:00,2024-05-08 00:44:00,C8.4,GOES,2024-05-08 00:42:00
2024-05-08 00:44:00,2024-05-08 00:55:00,C9.3,GOES,2024-05-08 00:51:00
2024-05-08 01:33:00,2024-05-08 01:48:00,X1.0,GOES,2024-05-08 01:41:00
2024-05-08 02:16:00,2024-05-08 02:36:00,M3.4,GOES,2024-05-08 02:27:00
2024-05-08 03:19:00,2024-05-08 03:38:00,M1.8,GOES,2024-05-08 03:27:00
2024-05-08 04:37:00,2024-05-08 05:32:00,X1.0,GOES,2024-05-08 05:09:00
2024-05-08 07:29:00,2024-05-08 07:53:00,M4.5,GOES,2024-05-08 07:41:00
2024-05-08 09:31:00,2024-05-08 09:42:00,M1.8,GOES,2024-05-08 09:37:00
2024-05-08 09:43:00,2024-05-08 09:56:00,M2.1,GOES,2024-05-08 09:48:00
2024-05-08 11:09:00,2024-05-08 11:26:00,M4.1,GOES,2024-05-08 11:22:00
2024-05-08 15:53:00,2024-05-08 16:13:00,C6.6,GOES,2024-05-08 15:59:00
2024-05-08 16:13:00,2024-05-08 16:27:00,C6.6,GOES,2024-05-08 16:22:00
2024-05-08 17:32:00,2024-05-08 18:00:00,M7.9,GOES,2024-05-08 17:53:00
2024-05-08 18:14:00,2024-05-08 18:51:00,M2.9,GOES,2024-05-08 18:36:00
2024-05-08 19:15:00,2024-05-08 19:29:00,M2.0,GOES,2024-05-08 19:21:00
2024-05-08 20:27:00,2024-05-08 20:39:00,M1.7,GOES,2024-05-08 20:34:00
2024-05-08 21:08:00,2024-05-08 22:05:00,X9.0,GOES,2024-05-08 21:40:00
2024-05-08 22:05:00,2024-05-08 22:45:00,M9.7,GOES,2024-05-08 22:27:00
2024-05-09 03:07:00,2024-05-09 03:23:00,M4.0,GOES,2024-05-09 03:17:00
2024-05-09 03:23:00,2024-05-09 03:45:00,M4.5,GOES,2024-05-09 03:32:00
2024-05-09 04:44:00,2024-05-09 04:55:00,M1.7,GOES,2024-05-09 04:49:00
2024-05-09 06:03:00,2024-05-09 06:24:00,M2.3,GOES,2024-05-09 06:13:00
2024-05-09 08:45:00,2024-05-09 09:36:00,X2.2,GOES,2024-05-09 09:13:00
2024-05-09 11:52:00,2024-05-09 12:02:00,M3.1,GOES,2024-05-09 11:56:00
2024-05-09 12:05:00,2024-05-09 12:20:00,M2.9,GOES,2024-05-09 12:12:00
2024-05-09 13:16:00,2024-05-09 13:29:00,M3.7,GOES,2024-05-09 13:23:00
2024-05-09 17:23:00,2024-05-09 18:00:00,X1.1,GOES,2024-05-09 17:44:00
2024-05-09 21:15:00,2024-05-09 21:25:00,M1.0,GOES,2024-05-09 21:21:00
2024-05-09 22:08:00,2024-05-09 22:24:00,M1.0,GOES,2024-05-09 22:15:00
2024-05-09 22:24:00,2024-05-09 22:47:00,M2.6,GOES,2024-05-09 22:41:00
2024-05-09 23:04:00,2024-05-09 23:13:00,M1.2,GOES,2024-05-09 23:08:00
2024-05-09 23:44:00,2024-05-09 23:55:00,M1.5,GOES,2024-05-09 23:51:00
2024-05-10 00:10:00,2024-05-10 00:22:00,M1.3,GOES,2024-05-10 00:13:00
2024-05-10 02:03:00,2024-05-10 02:16:00,C9.8,GOES,2024-05-10 02:09:00
2024-05-10 03:03:00,2024-05-10 03:15:00,C8.0,GOES,2024-05-10 03:10:00
2024-05-10 03:15:00,2024-05-10 03:40:00,M1.4,GOES,2024-05-10 03:29:00
2024-05-10 06:14:00,2024-05-10 06:27:00,M1.3,GOES,2024-05-10 06:24:00
2024-05-10 06:27:00,2024-05-10 07:06:00,X3.9,GOES,2024-05-10 06:54:00
2024-05-10 10:10:00,2024-05-10 10:19:00,M2.2,GOES,2024-05-10 10:14:00
2024-05-10 13:58:00,2024-05-10 14:23:00,M5.9,GOES,2024-05-10 14:11:00
2024-05-10 15:59:00,2024-05-10 16:12:00,C6.9,GOES,2024-05-10 16:08:00
2024-05-10 18:15:00,2024-05-10 18:26:00,C9.1,GOES,2024-05-10 18:25:00
2024-05-10 18:26:00,2024-05-10 18:38:00,M1.1,GOES,2024-05-10 18:32:00
2024-05-10 18:38:00,2024-05-10 18:57:00,M1.7,GOES,2024-05-10 18:48:00
2024-05-10 18:57:00,2024-05-10 19:10:00,M2.0,GOES,2024-05-10 19:05:00
2024-05-10 19:35:00,2024-05-10 19:56:00,M1.1,GOES,2024-05-10 19:53:00
2024-05-10 19:56:00,2024-05-10 20:18:00,M1.9,GOES,2024-05-10 20:03:00
2024-05-10 20:59:00,2024-05-10 21:12:00,M3.8,GOES,2024-05-10 21:08:00
2024-05-11 01:10:00,2024-05-11 01:39:00,X5.8,GOES,2024-05-11 01:23:00
2024-05-11 10:03:00,2024-05-11 10:34:00,M3.1,GOES,2024-05-11 10:18:00
2024-05-11 10:53:00,2024-05-11 11:00:00,M1.6,GOES,2024-05-11 10:56:00
2024-05-11 11:15:00,2024-05-11 12:05:00,X1.5,GOES,2024-05-11 11:44:00
2024-05-11 13:45:00,2024-05-11 14:08:00,M1.7,GOES,2024-05-11 13:49:00
2024-05-11 14:46:00,2024-05-11 15:52:00,M8.8,GOES,2024-05-11 15:25:00
2024-05-11 19:41:00,2024-05-11 19:56:00,C7.1,GOES,2024-05-11 19:47:00
2024-05-11 20:32:00,2024-05-11 20:47:00,M1.2,GOES,2024-05-11 20:41:00
2024-05-11 20:59:00,2024-05-11 21:19:00,C9.4,GOES,2024-05-11 21:07:00
2024-05-11 21:52:00,2024-05-11 22:08:00,C7.8,GOES,2024-05-11 21:58:00
2024-05-11 23:25:00,2024-05-11 23:34:00,C6.6,GOES,2024-05-11 23:29:00
2024-05-12 00:20:00,2024-05-12 00:32:00,C6.4,GOES,2024-05-12 00:28:00
2024-05-12 00:41:00,2024-05-12 00:52:00,M3.2,GOES,2024-05-12 00:45:00
2024-05-12 05:37:00,2024-05-12 06:06:00,M2.4,GOES,2024-05-12 05:52:00
2024-05-12 10:14:00,2024-05-12 10:32:00,C9.2,GOES,2024-05-12 10:22:00
2024-05-12 12:27:00,2024-05-12 12:54:00,M1.6,GOES,2024-05-12 12:41:00
2024-05-12 13:40:00,2024-05-12 13:49:00,M1.0,GOES,2024-05-12 13:47:00
2024-05-12 13:49:00,2024-05-12 14:08:00,M1.5,GOES,2024-05-12 13:56:00
2024-05-12 15:19:00,2024-05-12 15:37:00,C7.0,GOES,2024-05-12 15:26:00
2024-05-12 15:41:00,2024-05-12 15:49:00,C7.3,GOES,2024-05-12 15:44:00
2024-05-12 16:11:00,2024-05-12 16:38:00,X1.0,GOES,2024-05-12 16:26:00
2024-05-12 20:17:00,2024-05-12 20:49:00,M4.8,GOES,2024-05-12 20:32:00
2024-05-12 22:01:00,2024-05-12 22:12:00,M1.1,GOES,2024-05-12 22:06:00
2024-05-12 22:14:00,2024-05-12 22:24:00,M1.1,GOES,2024-05-12 22:18:00
2024-05-12 23:00:00,2024-05-12 23:14:00,M1.0,GOES,2024-05-12 23:10:00
2024-05-12 23:27:00,2024-05-12 23:49:00,C9.5,GOES,2024-05-12 23:39:00
2024-05-14 02:03:00,2024-05-14 02:19:00,X1.7,GOES,2024-05-14 02:09:00
2024-05-14 12:40:00,2024-05-14 13:05:00,X1.2,GOES,2024-05-14 12:55:00
2024-05-14 15:16:00,2024-05-14 15:40:00,C9.6,GOES,2024-05-14 15:28:00
2024-05-14 16:46:00,2024-05-14 17:02:00,X8.7,GOES,2024-05-14 16:51:00
2024-05-14 17:25:00,2024-05-14 18:18:00,M4.4,GOES,2024-05-14 17:38:00
2024-05-14 23:02:00,2024-05-14 23:39:00,C7.2,GOES,2024-05-14 23:14:00
2024-05-15 04:17:00,2024-05-15 04:33:00,C5.5,GOES,2024-05-15 04:25:00
2024-05-15 06:20:00,2024-05-15 06:29:00,C5.7,GOES,2024-05-15 06:25:00
2024-05-15 07:11:00,2024-05-15 07:22:00,C5.8,GOES,2024-05-15 07:20:00
2024-05-15 07:22:00,2024-05-15 08:13:00,C9.9,GOES,2024-05-15 07:42:00
2024-05-15 08:13:00,2024-05-15 08:20:00,C9.9,GOES,2024-05-15 08:16:00
2024-05-15 08:18:00,2024-05-15 08:52:00,X3.4,GOES,2024-05-15 08:37:00
2024-05-15 13:56:00,2024-05-15 14:10:00,M2.9,GOES,2024-05-15 14:06:00
2024-05-15 14:10:00,2024-05-15 14:20:00,M3.2,GOES,2024-05-15 14:17:00
2024-05-15 14:20:00,2024-05-15 14:51:00,X2.9,GOES,2024-05-15 14:38:00
2024-05-27 01:12:00,2024-05-27 01:34:00,C3.8,GOES,2024-05-27 01:24:00
2024-05-27 01:40:00,2024-05-27 02:00:00,C4.4,GOES,2024-05-27 01:50:00
2024-05-27 02:44:00,2024-05-27 03:44:00,C6.9,GOES,2024-05-27 03:17:00
2024-05-27 04:16:00,2024-05-27 04:33:00,C5.5,GOES,2024-05-27 04:25:00
2024-05-27 05:36:00,2024-05-27 05:49:00,C2.8,GOES,2024-05-27 05:43:00
2024-05-27 06:49:00,2024-05-27 07:25:00,X2.8,GOES,2024-05-27 07:08:00
2024-05-27 12:22:00,2024-05-27 12:33:00,C6.7,GOES,2024-05-27 12:27:00
2024-05-27 17:46:00,2024-05-27 17:56:00,C4.7,GOES,2024-05-27 17:51:00
2024-05-27 19:09:00,2024-05-27 19:27:00,C8.9,GOES,2024-05-27 19:16:00
2024-05-29 00:12:00,2024-05-29 00:25:00,C6.7,GOES,2024-05-29 00:17:00
2024-05-29 00:25:00,2024-05-29 00:48:00,C6.5,GOES,2024-05-29 00:36:00
2024-05-29 00:57:00,2024-05-29 01:12:00,M1.3,GOES,2024-05-29 01:06:00
2024-05-29 06:33:00,2024-05-29 06:58:00,M1.4,GOES,2024-05-29 06:45:00
2024-05-29 09:24:00,2024-05-29 09:39:00,C8.2,GOES,2024-05-29 09:32:00
2024-05-29 11:09:00,2024-05-29 11:26:00,M1.8,GOES,2024-05-29 11:21:00
2024-05-29 12:45:00,2024-05-29 13:06:00,M2.5,GOES,2024-05-29 12:55:00
2024-05-29 14:11:00,2024-05-29 15:38:00,X1.4,GOES,2024-05-29 14:37:00
2024-05-29 18:15:00,2024-05-29 18:32:00,M2.7,GOES,2024-05-29 18:28:00
2024-05-29 18:32:00,2024-05-29 18:45:00,M5.7,GOES,2024-05-29 18:41:00
2024-05-31 00:10:00,2024-05-31 00:30:00,C2.8,GOES,2024-05-31 00:21:00
2024-05-31 02:21:00,2024-05-31 02:46:00,C7.5,GOES,2024-05-31 02:34:00
2024-05-31 03:27:00,2024-05-31 03:45:00,C9.8,GOES,2024-05-31 03:37:00
2024-05-31 04:28:00,2024-05-31 04:41:00,C2.6,GOES,2024-05-31 04:38:00
2024-05-31 04:41:00,2024-05-31 04:49:00,C2.7,GOES,2024-05-31 04:45:00
2024-05-31 06:12:00,2024-05-31 06:34:00,C2.5,GOES,2024-05-31 06:21:00
2024-05-31 06:34:00,2024-05-31 06:39:00,C2.2,GOES,2024-05-31 06:37:00
2024-05-31 06:39:00,2024-05-31 06:52:00,C2.6,GOES,2024-05-31 06:48:00
2024-05-31 08:55:00,2024-05-31 09:12:00,C2.2,GOES,2024-05-31 09:04:00
2024-05-31 11:06:00,2024-05-31 11:30:00,M1.0,GOES,2024-05-31 11:20:00
2024-05-31 12:35:00,2024-05-31 12:48:00,C5.4,GOES,2024-05-31 12:40:00
2024-05-31 16:06:00,2024-05-31 16:15:00,C8.0,GOES,2024-05-31 16:11:00
2024-05-31 16:36:00,2024-05-31 16:46:00,C3.6,GOES,2024-05-31 16:41:00
2024-05-31 17:14:00,2024-05-31 17:36:00,C5.6,GOES,2024-05-31 17:25:00
2024-05-31 18:02:00,2024-05-31 18:25:00,C3.4,GOES,2024-05-31 18:08:00
2024-05-31 20:13:00,2024-05-31 20:45:00,C3.5,GOES,2024-05-31 20:26:00
2024-05-31 21:52:00,2024-05-31 22:09:00,X1.1,GOES,2024-05-31 22:03:00
2024-06-01 00:54:00,2024-06-01 01:05:00,C2.9,GOES,2024-06-01 00:58:00
2024-06-01 02:22:00,2024-06-01 02:32:00,C3.1,GOES,2024-06-01 02:29:00
2024-06-01 02:32:00,2024-06-01 02:44:00,C2.9,GOES,2024-06-01 02:39:00
2024-06-01 02:54:00,2024-06-01 03:03:00,C3.4,GOES,2024-06-01 02:58:00
2024-06-01 04:49:00,2024-06-01 05:06:00,C3.8,GOES,2024-06-01 04:57:00
2024-06-01 06:52:00,2024-06-01 07:08:00,C7.5,GOES,2024-06-01 07:01:00
2024-06-01 08:26:00,2024-06-01 08:58:00,X1.4,GOES,2024-06-01 08:48:00
2024-06-01 12:52:00,2024-06-01 13:04:00,C4.3,GOES,2024-06-01 12:58:00
2024-06-01 14:07:00,2024-06-01 14:33:00,C4.6,GOES,2024-06-01 14:21:00
2024-06-01 15:16:00,2024-06-01 15:25:00,C4.0,GOES,2024-06-01 15:21:00
2024-06-01 15:36:00,2024-06-01 15:51:00,C2.8,GOES,2024-06-01 15:43:00
2024-06-01 16:28:00,2024-06-01 16:39:00,C2.6,GOES,2024-06-01 16:35:00
2024-06-01 17:21:00,2024-06-01 17:38:00,C2.6,GOES,2024-06-01 17:27:00
2024-06-01 18:24:00,2024-06-01 18:49:00,X1.0,GOES,2024-06-01 18:36:00
2024-06-01 01:30:00,2024-06-02 20:28:00,M7.3,GOES,2024-06-02 19:39:00
2024-06-10 03:44:00,2024-06-10 04:03:00,C4.4,GOES,2024-06-10 03:53:00
2024-06-10 04:10:00,2024-06-10 05:04:00,C5.9,GOES,2024-06-10 04:32:00
2024-06-10 05:58:00,2024-06-10 06:16:00,M3.3,GOES,2024-06-10 06:09:00
2024-06-10 08:49:00,2024-06-10 09:05:00,C2.8,GOES,2024-06-10 08:57:00
2024-06-10 09:38:00,2024-06-10 10:18:00,M2.2,GOES,2024-06-10 10:06:00
2024-06-10 10:18:00,2024-06-10 11:03:00,M5.3,GOES,2024-06-10 10:58:00
2024-06-10 13:20:00,2024-06-10 13:35:00,M1.3,GOES,2024-06-10 13:29:00
2024-06-10 18:11:00,2024-06-10 19:18:00,M9.5,GOES,2024-06-10 18:40:00
2024-07-14 01:05:00,2024-07-14 01:31:00,M1.7,GOES,2024-07-14 01:16:00
2024-07-14 01:53:00,2024-07-14 02:15:00,C7.8,GOES,2024-07-14 02:03:00
2024-07-14 02:23:00,2024-07-14 02:48:00,X1.2,GOES,2024-07-14 02:34:00
2024-07-14 04:05:00,2024-07-14 04:18:00,M3.0,GOES,2024-07-14 04:13:00
2024-07-14 08:10:00,2024-07-14 08:37:00,C7.1,GOES,2024-07-14 08:27:00
2024-07-14 10:16:00,2024-07-14 10:24:00,M1.0,GOES,2024-07-14 10:20:00
2024-07-14 12:01:00,2024-07-14 12:13:00,C7.0,GOES,2024-07-14 12:07:00
2024-07-14 12:40:00,2024-07-14 12:53:00,C5.6,GOES,2024-07-14 12:44:00
2024-07-14 13:21:00,2024-07-14 13:40:00,C5.1,GOES,2024-07-14 13:30:00
2024-07-14 14:37:00,2024-07-14 14:44:00,C4.4,GOES,2024-07-14 14:39:00
2024-07-14 16:09:00,2024-07-14 16:19:00,C5.0,GOES,2024-07-14 16:15:00
2024-07-14 16:19:00,2024-07-14 16:33:00,C5.5,GOES,2024-07-14 16:28:00
2024-07-14 19:37:00,2024-07-14 19:48:00,C6.8,GOES,2024-07-14 19:44:00
2024-07-14 20:10:00,2024-07-14 20:31:00,C8.1,GOES,2024-07-14 20:20:00
2024-07-14 20:50:00,2024-07-14 21:03:00,M1.0,GOES,2024-07-14 20:57:00
2024-07-14 21:20:00,2024-07-14 21:35:00,C7.1,GOES,2024-07-14 21:26:00
2024-07-14 21:54:00,2024-07-14 22:02:00,C8.2,GOES,2024-07-14 21:58:00
2024-07-16 02:49:00,2024-07-16 03:22:00,M1.4,GOES,2024-07-16 03:01:00
2024-07-16 07:24:00,2024-07-16 07:50:00,M3.6,GOES,2024-07-16 07:37:00
2024-07-16 08:42:00,2024-07-16 09:01:00,C7.3,GOES,2024-07-16 08:50:00
2024-07-16 10:44:00,2024-07-16 10:54:00,C4.0,GOES,2024-07-16 10:50:00
2024-07-16 12:57:00,2024-07-16 13:11:00,C5.0,GOES,2024-07-16 13:06:00
2024-07-16 13:11:00,2024-07-16 13:36:00,X1.9,GOES,2024-07-16 13:26:00
2024-07-16 21:06:00,2024-07-16 21:36:00,M1.6,GOES,2024-07-16 21:24:00
2024-07-16 21:46:00,2024-07-16 22:17:00,M1.9,GOES,2024-07-16 22:06:00
2024-07-28 23:44:00,2024-07-29 00:00:00,C4.4,GOES,2024-07-28 23:53:00
2024-07-29 01:07:00,2024-07-29 01:36:00,C8.9,GOES,2024-07-29 01:30:00
2024-07-29 01:36:00,2024-07-29 01:43:00,C9.2,GOES,2024-07-29 01:39:00
2024-07-29 02:15:00,2024-07-29 02:24:00,C6.8,GOES,2024-07-29 02:19:00
2024-07-29 02:33:00,2024-07-29 02:43:00,X1.5,GOES,2024-07-29 02:37:00
2024-07-29 03:40:00,2024-07-29 03:50:00,C9.4,GOES,2024-07-29 03:44:00
2024-07-29 05:10:00,2024-07-29 05:28:00,M1.0,GOES,2024-07-29 05:20:00
2024-07-29 06:20:00,2024-07-29 06:31:00,C4.3,GOES,2024-07-29 06:24:00
2024-07-29 07:49:00,2024-07-29 08:07:00,C3.7,GOES,2024-07-29 07:56:00
2024-07-29 12:06:00,2024-07-29 12:16:00,C7.3,GOES,2024-07-29 12:12:00
2024-07-29 12:16:00,2024-07-29 12:29:00,M1.6,GOES,2024-07-29 12:22:00
2024-07-29 12:47:00,2024-07-29 13:04:00,M8.7,GOES,2024-07-29 12:55:00
2024-07-29 13:43:00,2024-07-29 13:51:00,C6.1,GOES,2024-07-29 13:47:00
2024-07-29 14:04:00,2024-07-29 15:09:00,M4.2,GOES,2024-07-29 14:46:00
2024-07-29 17:05:00,2024-07-29 17:20:00,C6.5,GOES,2024-07-29 17:14:00
2024-07-29 17:33:00,2024-07-29 17:54:00,C9.3,GOES,2024-07-29 17:45:00
2024-07-29 19:12:00,2024-07-29 19:26:00,C9.4,GOES,2024-07-29 19:22:00
